home_ID,gender,age,edu,hhtype,income_cat,income,mode,hcost,dis_to_subway,POI,dis_to_cbd,AveIncome,dis_to_Yuyuantan,dis_to_Kunminghu,newPOI,ncoffee,work_ID,commute_dis
580,male,18~30,Master,Living with Partner,1 ~ 2万元,15000,公交车,2526493.2,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,580,8.15738953199
581,male,41~50,Master,With Partner and Children,2 ~ 3万元,25000,自行车/电动自行车,3594813.0,2191.195186,16,15793.84679,53454,20254.9903223,31906.5716522,193,5,581,13.583866251900002
583,male,31~40,Bachelor,Living Alone,1 ~ 2万元,15000,公交车,1983979.8,655.5614351,87,6564.885356,84770,9003.76315302,13815.5755924,1991,105,583,35.302320147500005
584,male,41~50,Bachelor,Living with Partner,2 ~ 3万元,25000,地铁,3197667.0,275.1322843,134,6812.123368,72170,10186.5938771,22106.7106587,1540,35,584,20.119332917700003
585,male,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,8500,私家车,0.0,383.4936447,249,4389.534271,89804,7421.2647341,14276.7757113,2698,138,585,5.77678460836
586,female,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,8500,自行车/电动自行车,2974712.4,315.2290876,73,11724.76107,93478,7759.9326916,4496.80175448,1229,108,586,5.5344597386
587,male,18~30,Bachelor,Living with Partner,3 ~ 5万元,40000,地铁,3307477.8,468.6751673,69,17381.03843,93478,14225.0488744,3704.93114746,599,48,587,0.631378881605
588,female,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,8500,公交车,7095785.4,410.7947296,132,3863.727674,84770,8770.18807383,16927.331744,3074,287,588,1.32349408708
589,female,31~40,Bachelor,Three Generations or More Living Together,1 ~ 2万元,15000,地铁,5594232.6,510.0069715,15,12286.92232,93478,7716.23545409,4399.01283771,722,69,589,3.50507539448
590,female,31~40,Master,With Partner and Children,3 ~ 5万元,40000,私家车,2455845.5,0.0,8,19463.33467,53454,21094.2618873,32963.374231,614,1,590,3.25140680683
591,female,51~60,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,公交车,2761277.2,1325.133719,14,12217.70295,84770,17626.3969621,24621.8554576,1147,66,591,13.0920209681
592,male,41~50,Bachelor,Living with Parents,7000元 ~ 1万元,8500,私家车,4627062.0,445.4761792,149,5696.920161,84770,11398.6747202,21511.9572591,2023,121,592,0.502481422777
593,male,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,8500,私家车,5399677.8,936.6580918,44,10074.44242,84770,12658.4685,15276.9229104,1050,84,593,10.104586087
594,female,31~40,Master,Living with Partner,7000元以下,3500,公交车,1813422.6,196.2981535,152,2593.766361,89804,8351.17360741,18320.0910162,2397,162,594,5.97655570916
595,male,31~40,Master,Living with Partner,2 ~ 3万元,25000,私家车,1289068.0,441.0388776,5,22748.53754,53454,23307.1247486,34650.6213828,165,1,595,27.9253299528
596,male,31~40,Bachelor,Living with Partner,7000元 ~ 1万元,8500,私家车,0.0,383.4936447,249,4389.534271,89804,7421.2647341,14276.7757113,2698,138,596,5.7279755412
597,male,18~30,Bachelor,Living Alone,7000元以下,3500,私家车,898639.5,442.9721185,116,3631.520733,84770,9257.29039616,18481.9943156,2967,272,597,10.788085242700001
599,male,18~30,Master,Living with Partner,3 ~ 5万元,40000,地铁,2472591.0,1264.418614,103,20149.68233,56075,18720.547619,10474.3890672,798,9,599,2.50103454094
600,female,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,8500,私家车,3554020.8,69.64452342,185,6626.472039,72170,3337.4915166,14881.0742995,1576,56,600,12.4703107956
601,male,18~30,Master,Living Alone,5万元以上,60000,私家车,1005836.7,283.0890156,83,128.4053386,89804,5833.10893957,16334.1239735,2227,113,601,0.296811394268
602,male,18~30,Bachelor,Living with Partner,7000元 ~ 1万元,8500,公交车,2377161.6,607.8727641,53,13187.87631,84770,18819.3916855,26588.8988928,862,47,602,2.4255444001199997
603,female,31~40,Bachelor,Living with Partner,7000元 ~ 1万元,8500,私家车,2369347.2,69.64452342,185,6626.472039,72170,3337.4915166,14881.0742995,1576,56,603,8.06746220815
604,female,18~30,Master,With Partner and Children,7000元 ~ 1万元,8500,地铁,2216183.0,294.2834036,99,17619.02939,56075,17242.6400557,11768.0087901,846,15,604,1.60648851388
605,female,31~40,Bachelor,With Partner and Children,1 ~ 2万元,15000,私家车,2257392.5,136.276078,65,15941.51929,72170,12261.2770901,20262.7560633,263,2,605,10.7790430233
606,male,31~40,Master,Living with Partner,2 ~ 3万元,25000,公交车,2269357.2,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207,606,15.0406491426
607,male,41~50,Bachelor,Three Generations or More Living Together,2 ~ 3万元,25000,私家车,6624792.9,396.4551073,71,6350.843035,84770,11123.4804273,18119.5599583,2913,316,607,7.98832797587
608,male,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,8500,自行车/电动自行车,6338296.8,782.0607152,70,5389.756961,89804,10721.3430981,21589.5411771,1525,43,608,7.07792931501
609,male,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,8500,地铁,4673502.9,1254.377822,99,5213.322158,96949,5332.39852562,17395.6760923,1412,29,609,12.9318165185
610,male,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,8500,公交车,5106281.4,250.0798174,129,5228.33788,96949,2769.29829767,11052.9137516,1740,96,610,0.429315940053
611,male,31~40,Bachelor,With Partner and Children,1 ~ 2万元,15000,自行车/电动自行车,2111901.8,1522.09735,175,10897.26536,72170,6948.29039376,16273.1603922,1022,10,611,3.81479101322
612,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,15000,公交车,4658200.8,580.8415063,81,6564.182687,72170,11637.3158394,22773.506655,1667,25,612,22.7236917931
613,male,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,8500,地铁,5256216.9,1028.65207,175,9359.259759,84770,9968.50957163,11205.899203,1410,82,613,0.550395549595
614,female,18~30,Master,Other,7000元以下,3500,地铁,4758054.0,222.3518199,172,10566.55459,93478,6103.13252757,5968.57955298,1521,127,614,1.38895191574
615,female,41~50,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,私家车,1234542.0,1987.527797,24,13229.19263,93478,7479.56341682,9087.95368941,513,5,615,5.56485162588
616,female,18~30,Master,Living with Parents,1 ~ 2万元,15000,私家车,5620338.9,389.533292,72,5493.054482,84770,11015.394604,21602.5971124,1556,50,616,6.2261616136
617,male,31~40,Master,Living with Partner,2 ~ 3万元,25000,公交车,2269357.2,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207,617,14.7463845434
618,female,18~30,Bachelor,Living Alone,2 ~ 3万元,25000,地铁,2201931.6,632.2839411,348,4260.942542,84770,9550.17287749,17992.1171481,3374,336,618,0.294045530381
619,male,31~40,Master,Living Alone,2 ~ 3万元,25000,地铁,1892866.8,464.6113228,101,4958.537728,89804,7118.86287349,13296.4097347,2471,120,619,8.81473082181
620,male,18~30,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,公交车,2268157.6,386.3300466,382,1094.578995,89804,6704.34981547,16632.4765828,2373,126,620,2.84488743583
621,male,41~50,Bachelor,With Partner and Children,3 ~ 5万元,40000,地铁,3184485.9,647.3859921,92,6665.846691,72170,8987.96827871,21037.2228112,1387,40,621,8.96874856616
622,male,41~50,Bachelor,With Partner and Children,7000元以下,3500,自行车/电动自行车,5318615.1,546.967986,137,9407.468514,84770,10633.3881486,12310.3497176,1635,81,622,6.381363525869999
623,male,31~40,Bachelor,Living Alone,7000元 ~ 1万元,8500,私家车,2567023.8,656.6105792,112,3033.485288,96949,2854.39759759,13515.4832849,2102,130,623,1.45733522236
624,male,31~40,Master,Living with Parents,2 ~ 3万元,25000,地铁,3639150.9,431.1377373,43,626.067841,89804,5827.5942382,16618.6966915,1937,102,624,6.030320849040001
625,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,15000,公交车,0.0,774.3084515,111,4293.226461,96949,4809.51637871,12216.7048532,2223,91,625,1.25831538672
626,male,31~40,Bachelor,Living with Parents,2 ~ 3万元,25000,私家车,4158336.6,363.2313236,172,12860.06251,84770,15225.953637,16209.057638,1288,110,626,21.1394819448
627,male,31~40,Master,Living with Partner,3 ~ 5万元,40000,公交车,441559.8,2030.289929,231,21427.35273,49695,26334.8245653,37638.8225064,1033,5,627,31.3376384181
628,male,31~40,Bachelor,Three Generations or More Living Together,7000元 ~ 1万元,8500,公交车,4725765.0,1200.460139,39,17613.85328,53454,17922.1180219,29314.8230726,495,13,628,3.03873308491
629,male,41~50,Bachelor,With Partner and Children,1 ~ 2万元,15000,公交车,4898643.4,154.6470008,274,1806.126447,89804,7515.54362207,17909.5639731,2372,123,629,0.48917060574599996
630,female,18~30,Bachelor,Living with Partner,7000元 ~ 1万元,8500,地铁,2292985.2,0.0,308,20548.07901,49695,26151.9102133,33174.001411,911,16,630,2.75864790171
631,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,15000,自行车/电动自行车,4017156.0,2611.079851,90,22243.90961,84770,26904.1221667,30430.2827572,293,2,631,20.9990895985
632,female,41~50,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,公交车,5411898.8,603.4830342,111,10038.35577,93478,6437.91849369,6174.58716351,2081,161,632,1.47796120518
633,male,31~40,Master,Living with Parents,2 ~ 3万元,25000,公交车,3404035.8,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207,633,9.882877929640001
634,female,18~30,Doctorate and Above,Living with Parents,2 ~ 3万元,25000,私家车,3771424.8,480.5511689,178,16395.7391,56075,16105.0580719,11310.6160117,852,18,634,17.006490867199997
635,male,18~30,High School and Below,Living Alone,7000元以下,3500,公交车,220779.9,2121.752188,354,21546.25973,49695,26499.0191905,37753.5858627,1023,4,635,24.5348126691
636,male,31~40,Bachelor,Living with Partner,7000元 ~ 1万元,8500,公交车,2495235.6,279.9679265,58,15899.86049,93478,11605.3761893,661.615953189,450,12,636,17.537977491000003
637,male,31~40,Bachelor,Three Generations or More Living Together,2 ~ 3万元,25000,地铁,1208582.1,1701.527978,16,17406.83608,72170,13484.6745893,20725.4218508,228,3,637,33.136415628900004
638,male,31~40,Master,With Partner and Children,2 ~ 3万元,25000,地铁,3514410.9,575.1969935,121,3796.980465,84770,9423.76597664,18612.1064625,2833,282,638,6.93828184823
639,male,31~40,Master,Living with Parents,1 ~ 2万元,15000,公交车,6939068.4,273.4867476,226,4379.535045,89804,8813.04578567,16328.7093085,2886,253,639,2.72980030773
640,male,18~30,Master,Living with Parents,1 ~ 2万元,15000,自行车/电动自行车,5095846.8,543.9085806,95,7649.818956,93478,6144.78489464,9099.10213277,1734,85,640,8.55676964839
641,male,31~40,Bachelor,With Partner and Children,1 ~ 2万元,15000,公交车,3231032.3,1426.60318,2,19981.98337,93478,16002.5904398,3935.88375158,176,10,641,11.8241774663
642,male,41~50,Bachelor,Three Generations or More Living Together,2 ~ 3万元,25000,地铁,4796500.5,275.1322843,134,6812.123368,72170,10186.5938771,22106.7106587,1540,35,642,16.3450709704
643,male,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,8500,私家车,0.0,383.4936447,249,4389.534271,89804,7421.2647341,14276.7757113,2698,138,643,13.3978454891
644,female,31~40,Bachelor,With Partner and Children,1 ~ 2万元,15000,公交车,1727786.1,1665.384205,4,25385.35747,47594,22717.2466581,30787.3121083,327,9,644,34.7959456012
645,female,31~40,Bachelor,Living with Partner,7000元 ~ 1万元,8500,私家车,2369347.2,69.64452342,185,6626.472039,72170,3337.4915166,14881.0742995,1576,56,645,9.11136080027
646,male,31~40,Doctorate and Above,Living with Partner,1 ~ 2万元,15000,步行,1744439.4,869.7742929,181,20786.98208,53454,21876.549625,33528.8445555,901,4,646,28.2032241417
647,female,31~40,Bachelor,Three Generations or More Living Together,3 ~ 5万元,40000,公交车,4998717.9,430.4169861,173,7401.654391,72170,4648.20791211,16018.7601022,1486,48,647,16.2209368708
648,male,31~40,Doctorate and Above,Living Alone,2 ~ 3万元,25000,私家车,2268406.8,442.1370112,158,10135.03075,93478,5300.42179837,6813.33647655,1358,127,648,4.55034492047
649,male,41~50,Master,With Partner and Children,3 ~ 5万元,40000,私家车,5010643.6,286.103918,127,9384.520691,84770,14762.1913848,22124.3847685,2001,120,649,1.51193107044
650,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,15000,私家车,1919101.8,461.1773328,23,21748.43765,53454,22567.1628044,34073.6987159,386,2,650,1.7194466709799998
651,male,31~40,Master,Living with Parents,2 ~ 3万元,25000,公交车,3404035.8,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207,651,14.772982944699999
652,female,31~40,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,地铁,565719.7,1084.560726,30,16605.09295,53454,19981.9152458,32013.2166621,265,0,652,11.6327986143
653,male,31~40,Master,Living with Partner,2 ~ 3万元,25000,公交车,2269357.2,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207,653,5.51340814769
654,female,31~40,Bachelor,Living with Parents,7000元以下,3500,自行车/电动自行车,6303300.3,844.1961336,92,8289.306807,93478,4734.03582747,7941.66083499,2001,132,654,3.37423227582
655,male,31~40,Master,Living with Partner,3 ~ 5万元,40000,私家车,1680531.6,92.63707517,168,2616.008857,89804,8369.48684916,18278.3361049,2432,166,655,0.308630361624
656,female,31~40,Bachelor,Living Alone,3 ~ 5万元,40000,地铁,1496064.9,247.1292451,147,2683.51257,89804,8441.47710809,18412.3660784,2381,160,656,9.25259454975
657,male,31~40,Master,Living with Parents,2 ~ 3万元,25000,公交车,3404035.8,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207,657,14.7463845434
658,female,31~40,Bachelor,Living with Partner,1 ~ 2万元,15000,地铁,1405291.8,2102.272651,30,25845.02902,47594,23136.8595409,31104.0383661,359,7,658,0.756738595217
659,male,18~30,Master,Living Alone,7000元 ~ 1万元,8500,地铁,1328401.8,681.7881306,79,10966.53087,72170,8233.35589384,18545.4220929,867,12,659,14.4534726011
660,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,自行车/电动自行车,1388263.8,286.3491733,289,5287.993049,84770,10956.0957149,19964.9940247,2977,309,660,7.55038079547
661,female,41~50,High School and Below,Living with Parents,7000元以下,3500,私家车,5202885.6,452.7122686,177,2672.781664,89804,7153.80821942,15702.2169967,3094,185,661,7.70036537507
662,male,41~50,Bachelor,Living with Parents,7000元 ~ 1万元,8500,公交车,3277375.2,530.0728221,118,29621.22344,47594,27166.7940229,35217.1486282,1074,8,662,34.7120428195
663,male,31~40,Master,Living with Partner,2 ~ 3万元,25000,公交车,4316327.4,752.2875883,363,4141.52654,84770,9434.27261139,17920.755906,3248,343,663,1.23755450748
664,female,31~40,Doctorate and Above,Living with Parents,7000元以下,3500,自行车/电动自行车,4419548.1,529.0973687,152,5487.119351,96949,2903.22774169,10779.3407409,1735,93,664,8.06746220815
665,male,31~40,Master,Living with Parents,2 ~ 3万元,25000,公交车,3404035.8,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207,665,15.0406491426
666,female,31~40,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,私家车,622657.7,691.1643076,259,1722.761563,96949,5977.87698712,17263.8145566,1856,75,666,0.515411932661
667,female,31~40,Master,Living with Partner,7000元以下,3500,公交车,1813422.6,196.2981535,152,2593.766361,89804,8351.17360741,18320.0910162,2397,162,667,9.11136080027
668,male,18~30,Bachelor,Living Alone,7000元以下,3500,自行车/电动自行车,978044.1,2500.895989,24,18157.55468,53454,22658.1603829,34295.1459051,203,3,668,2.3511804503100002
669,male,41~50,Master,Living with Partner,3 ~ 5万元,40000,地铁,6916635.0,561.0360351,62,1015.509335,89804,6737.44224247,17171.8223693,2376,122,669,7.562656865029999
670,male,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,8500,私家车,4657207.5,134.7995947,24,6444.765149,72170,7283.88881708,19335.2255023,868,14,670,13.8583595481
671,female,31~40,Master,Living with Parents,7000元以下,3500,公交车,2720133.9,196.2981535,152,2593.766361,89804,8351.17360741,18320.0910162,2397,162,671,9.11136080027
672,female,18~30,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,地铁,1450375.2,2195.826307,31,25894.96378,47594,23167.8730065,31101.6022415,357,8,672,35.8537978715
673,female,31~40,Bachelor,Three Generations or More Living Together,7000元 ~ 1万元,8500,自行车/电动自行车,4752950.4,0.0,100,10541.10112,93478,5333.88126516,13117.0948429,1180,27,673,1.20047835213
674,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,15000,私家车,3114546.6,510.8987493,232,4033.589565,96949,3953.4166078,12217.939536,2282,114,674,2.5051229299
675,male,31~40,Doctorate and Above,Living with Parents,2 ~ 3万元,25000,私家车,5559493.5,151.0790057,392,1261.6722,89804,6758.90363324,16529.9005118,2309,127,675,0.6020363880449999
676,male,41~50,Master,Living with Parents,2 ~ 3万元,25000,私家车,7868856.6,899.1395358,78,7698.059464,93478,3815.49935799,8648.55151466,1829,109,676,11.290749814500002
677,female,18~30,Master,Living Alone,7000元以下,3500,自行车/电动自行车,3091855.8,599.0207921,59,948.5253309,89804,6661.47682795,17120.7840661,2364,119,677,0.7872147207819999
678,male,31~40,Bachelor,With Partner and Children,1 ~ 2万元,15000,地铁,2658997.22222222,2492.15657,20,22893.29371,45548,25999.1683283,25747.3347979,350,12,678,34.9688931509
679,female,31~40,Bachelor,Living with Parents,1 ~ 2万元,15000,地铁,2107937.7,2102.272651,30,25845.02902,47594,23136.8595409,31104.0383661,359,7,679,36.353495529
680,female,41~50,High School and Below,Living Alone,7000元以下,3500,私家车,1734295.2,452.7122686,177,2672.781664,89804,7153.80821942,15702.2169967,3094,185,680,2.96212816775
681,male,18~30,Master,With Partner and Children,7000元 ~ 1万元,8500,地铁,3341131.8,681.7881306,79,10966.53087,72170,8233.35589384,18545.4220929,867,12,681,16.073095574099998
682,female,41~50,Bachelor,Living with Partner,1 ~ 2万元,15000,公交车,1995978.6,486.2129794,281,10558.07568,93478,6405.70126102,5759.18123845,1665,128,682,21.4740812301
683,male,31~40,Master,Living with Parents,2 ~ 3万元,25000,私家车,7279836.3,28.29476053,273,1921.658831,89804,7279.05408079,16667.8104085,2436,163,683,4.75509516533
684,female,18~30,Master,Three Generations or More Living Together,1 ~ 2万元,15000,地铁,3806045.1,397.4301088,94,9944.461276,72170,6877.21741238,17267.638995,1086,18,684,2.74595396106
