"homeID","gender","age","edu","hhtype","income_cat","income","mode","house_price","dis_to_subway","POI","dis_to_cbd","AveIncome","dis_to_Yuyuantan","dis_to_Kunminghu","newPOI","ncoffee"
739,"男","31~40岁","本科（大专）","独居","1 ~ 2万元",15000,"地铁",3358311,774.6153433,104,4475.304401,96949,1286.07383387,12825.2316817,1526,113
740,"男","31~40岁","博士及以上","伴侣携子女","7000元 ~ 1万元",8500,"地铁",5428108.7,753.9271534,363,4140.216596,84770,9431.7956302,17917.0674857,3249,343
741,"男","31~40岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"地铁",3615843,647.2203798,90,10324.62506,84770,9270.54419622,8391.00180893,974,60
742,"男","31~40岁","博士及以上","伴侣同住","1 ~ 2万元",15000,"步行",1744439.4,869.7742929,181,20786.98208,53454,21876.549625,33528.8445555,901,4
743,"女","31~40岁","博士及以上","伴侣携子女","7000元以下",3500,"自行车/电动自行车",3705277.7,529.0973687,152,5487.119351,96949,2903.22774169,10779.3407409,1735,93
744,"女","31~40岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"公交车",6074290.2,343.2855989,186,4399.308509,96949,1847.9219634,12247.4807418,1713,113
745,"男","18~30岁","本科（大专）","伴侣携子女","7000元 ~ 1万元",8500,"自行车/电动自行车",1388092,509.5949811,144,11299.02674,93478,7187.79652252,4977.91113062,1369,109
746,"男","18~30岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"自行车/电动自行车",1103784,509.5949811,144,11299.02674,93478,7187.79652252,4977.91113062,1369,109
747,"男","31~40岁","硕士","伴侣同住","2 ~ 3万元",25000,"公交车",2269357.2,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207
748,"女","18~30岁","本科（大专）","伴侣携子女","7000元 ~ 1万元",8500,"出租车/网约车",6233640.3,358.5439418,82,10190.26144,93478,4987.43299395,7392.1404626,1190,67
749,"女","41~50岁","本科（大专）","独居","2 ~ 3万元",25000,"私家车",2625212.7,348.0209834,252,5552.371565,84770,10939.084236,19167.0212329,3548,351
750,"女","31~40岁","硕士","与父母同住","3 ~ 5万元",40000,"私家车",2929261.5,0,8,19463.33467,53454,21094.2618873,32963.374231,614,1
751,"男","31~40岁","硕士","三代及以上同住","2 ~ 3万元",25000,"公交车",3404035.8,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207
752,"男","31~40岁","硕士","与父母同住","2 ~ 3万元",25000,"公交车",3404035.8,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207
753,"男","31~40岁","硕士","伴侣同住","2 ~ 3万元",25000,"地铁",2054177.4,163.3020742,16,13602.26231,72170,11215.9688951,21204.1524909,323,9
754,"女","31~40岁","本科（大专）","独居","3 ~ 5万元",40000,"地铁",1496064.9,247.1292451,147,2683.51257,89804,8441.47710809,18412.3660784,2381,160
755,"男","41~50岁","硕士","伴侣同住","5万元以上",60000,"私家车",5579633.4,966.327682,126,9994.754296,93478,6758.71739437,6288.30436601,2130,167
756,"女","31~40岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"公交车",2699314.2,307.1583097,135,4897.375133,72170,7342.53435384,19326.4424284,1335,44
757,"男","31~40岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"公交车",3277599.6,266.0396517,59,7830.681849,84770,8790.10068691,11719.0221477,1638,80
758,"男","31~40岁","本科（大专）","伴侣携子女","1 ~ 2万元",15000,"私家车",5427544.3,219.418203,125,7357.432204,84770,13110.2679184,22368.9722362,2256,186
759,"男","18~30岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"地铁",1562272.8,957.0923989,43,11172.69326,72170,13845.4182728,25911.4881136,514,1
760,"女","18~30岁","本科（大专）","独居","7000元以下",3500,"地铁",1434500.1,591.1840178,73,19439.61883,56075,17934.2441984,9763.62669281,744,12
761,"男","31~40岁","本科（大专）","伴侣携子女","2 ~ 3万元",25000,"私家车",4850544.9,468.1755725,78,7727.261062,72170,9731.40621043,21800.1020012,976,23
762,"男","41~50岁","本科（大专）","独居","5万元以上",60000,"自行车/电动自行车",1537148.25,1467.320962,8,15410.97451,93478,10400.9779994,3573.45420343,241,3
763,"女","31~40岁","本科（大专）","与父母同住","2 ~ 3万元",25000,"地铁",4112133.3,564.7555081,241,7647.962992,84770,11581.9867645,16995.5644918,1964,188
764,"男","31~40岁","硕士","伴侣同住","3 ~ 5万元",40000,"私家车",618448.285714286,885.9416972,8,22547.43905,93478,18425.5311871,6392.2308755,141,5
765,"男","18~30岁","硕士","与父母同住","1 ~ 2万元",15000,"私家车",4661563.5,0,293,11684.09277,84770,14321.4581718,16215.0819312,1670,115
766,"男","18~30岁","硕士","伴侣同住","1 ~ 2万元",15000,"公交车",2526493.2,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118
767,"女","18~30岁","本科（大专）","独居","7000元以下",3500,"公交车",1277661,219.9474168,238,1012.308792,89804,6740.4070983,16860.1245848,2477,121
768,"女","41~50岁","本科（大专）","三代及以上同住","1 ~ 2万元",15000,"私家车",4635714.6,538.6336362,81,8067.713801,93478,3908.40423866,14478.6811936,1148,53
769,"男","31~40岁","硕士","独居","2 ~ 3万元",25000,"公交车",1134678.6,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207
770,"男","31~40岁","硕士","与父母同住","2 ~ 3万元",25000,"公交车",3404035.8,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207
771,"男","31~40岁","硕士","独居","1 ~ 2万元",15000,"地铁",2730360.6,224.0669571,104,9161.214003,93478,6007.44333833,7089.51288712,2178,172
772,"男","31~40岁","硕士","独居","2 ~ 3万元",25000,"公交车",1134678.6,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207
773,"男","18~30岁","高中及以下","伴侣携子女","7000元 ~ 1万元",8500,"自行车/电动自行车",6692646.9,297.9397631,261,1895.197362,89804,7081.57476717,16371.9517838,2358,172
774,"男","31~40岁","硕士","与父母同住","7000元 ~ 1万元",8500,"公交车",6272808.3,503.2545465,162,7503.542594,84770,10994.2857558,15998.2831434,1898,153
775,"男","31~40岁","博士及以上","伴侣携子女","5万元以上",60000,"地铁",4539585.4,641.6949817,123,7548.321306,84770,13091.3065843,21268.8513628,2388,234
776,"男","18~30岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"地铁",1995978.6,408.3431045,265,10630.80922,93478,6493.06640293,5677.02902448,1644,132
777,"男","31~40岁","本科（大专）","与父母同住","7000元 ~ 1万元",8500,"自行车/电动自行车",7884934.2,513.1271914,44,7852.699824,93478,5865.97088248,8670.76572339,1718,100
778,"男","31~40岁","本科（大专）","伴侣携子女","7000元 ~ 1万元",8500,"私家车",4473451,645.1232692,112,3724.508965,89804,9314.07064463,19844.2880714,1445,86
779,"女","18~30岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"地铁",0,666.7999019,211,3379.235072,89804,6749.66679543,14543.9466994,2926,142
780,"男","31~40岁","硕士","伴侣携子女","2 ~ 3万元",25000,"地铁",4233099.6,508.1706294,44,15871.80425,93478,11514.8090713,882.4123549,458,10
781,"女","18~30岁","本科（大专）","独居","7000元以下",3500,"公交车",1741426.5,1097.381105,55,13771.4176,93478,12463.6573471,7738.78198704,520,22
782,"男","31~40岁","本科（大专）","与父母同住","7000元 ~ 1万元",8500,"公交车",3988353.6,423.8616105,118,22598.66262,49695,28281.8897398,35713.3353795,1100,26
784,"男","18~30岁","硕士","伴侣同住","2 ~ 3万元",25000,"地铁",4316327.4,754.0364177,363,4140.099242,84770,9431.71339629,17917.0738874,3249,343
785,"男","18~30岁","本科（大专）","伴侣携子女","7000元 ~ 1万元",8500,"公交车",2268157.6,386.3300466,382,1094.578995,89804,6704.34981547,16632.4765828,2373,126
786,"男","31~40岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"私家车",0,383.4936447,249,4389.534271,89804,7421.2647341,14276.7757113,2698,138
787,"男","31~40岁","博士及以上","伴侣携子女","7000元 ~ 1万元",8500,"地铁",5428108.7,753.9271534,363,4140.216596,84770,9431.7956302,17917.0674857,3249,343
788,"男","31~40岁","硕士","伴侣携子女","2 ~ 3万元",25000,"私家车",3681323.9,807.9464928,70,11840.95145,93478,6112.95790583,10551.1097008,761,9
789,"女","31~40岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"公交车",2771373,514.9243432,95,9378.104171,93478,4851.5775889,7229.62487769,1838,143
790,"女","31~40岁","硕士","与父母同住","7000元 ~ 1万元",8500,"地铁",3763122,1109.333204,112,14949.83168,84770,17822.6512767,18861.9689962,480,56
791,"男","31~40岁","本科（大专）","伴侣同住","5万元以上",60000,"私家车",5250425.4,355.673987,247,5553.230765,84770,10942.22967,19174.4760629,3537,352
792,"男","31~40岁","硕士","伴侣携子女","5万元以上",60000,"私家车",5680378.9,541.0386064,158,2843.761951,89804,8529.4846942,18901.9688448,1953,133
793,"女","18~30岁","硕士","与父母同住","2 ~ 3万元",25000,"地铁",3788512.2,982.7922156,31,18155.04215,56075,18113.5418305,13022.6451147,1090,17
794,"女","31~40岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"地铁",3677605.8,238.6907234,409,1362.120228,89804,6899.53932408,16661.7405917,2394,128
795,"女","31~40岁","硕士","独居","7000元以下",3500,"公交车",906711.3,196.2981535,152,2593.766361,89804,8351.17360741,18320.0910162,2397,162
797,"男","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",1056122.1,1654.862227,63,13895.9848,53454,14933.0353355,26751.8546266,837,20
799,"男","31~40岁","本科（大专）","与父母同住","1 ~ 2万元",15000,"私家车",6397845.3,365.1654841,171,7220.073913,84770,11639.0602237,17833.2729445,2535,208
800,"男","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",1777634.1,582.2822552,43,13778.18046,72170,12709.3546986,23612.2216512,524,34
802,"男","31~40岁","硕士","伴侣同住","3 ~ 5万元",40000,"地铁",1967347.8,226.7767674,137,5081.243673,72170,7428.66120331,19430.7779412,1322,41
803,"男","18~30岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"私家车",4188630.6,574.535132,98,4235.085773,89804,6305.73886499,13262.0206537,2588,112
804,"男","31~40岁","博士及以上","伴侣携子女","7000元 ~ 1万元",8500,"地铁",5428108.7,753.9271534,363,4140.216596,84770,9431.7956302,17917.0674857,3249,343
805,"女","31~40岁","本科（大专）","伴侣携子女","7000元 ~ 1万元",8500,"私家车",2979633.6,69.64452342,185,6626.472039,72170,3337.4915166,14881.0742995,1576,56
806,"男","31~40岁","硕士","与父母同住","2 ~ 3万元",25000,"公交车",3404035.8,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207
808,"女","31~40岁","本科（大专）","与父母同住","2 ~ 3万元",25000,"私家车",2708531.1,717.2564709,28,16313.85298,72170,12452.8938029,20074.3617492,230,2
809,"男","31~40岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",2600647.5,223.5457112,320,1809.597907,89804,7084.04359138,16466.400512,2336,165
810,"男","31~40岁","硕士","伴侣同住","2 ~ 3万元",25000,"私家车",4623438.6,293.3644931,227,9086.674304,93478,5011.8889319,7250.99649866,2017,142
811,"男","18~30岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"公交车",4527560.4,646.8424535,151,6826.722796,96949,4385.33235092,15999.1987868,1546,47
812,"男","31~40岁","硕士","伴侣同住","2 ~ 3万元",25000,"私家车",1929239.4,727.3292845,39,8614.581312,72170,6526.80199217,17767.1328559,938,30
813,"男","41~50岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"公交车",3000828.6,1459.034166,153,10846.2698,84770,15194.7905645,20048.9776615,893,89
814,"男","31~40岁","本科（大专）","与父母同住","1 ~ 2万元",15000,"地铁",2007819,384.2099877,17,11949.73626,84770,16927.3474827,22793.0702271,571,44
815,"女","18~30岁","硕士","独居","2 ~ 3万元",25000,"地铁",1262837.4,982.7922156,31,18155.04215,56075,18113.5418305,13022.6451147,1090,17
816,"男","18~30岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"自行车/电动自行车",3632125.2,437.0062917,114,9502.632082,84770,14641.6814205,21390.3099806,1368,87
817,"女","18~30岁","本科（大专）","其他","7000元 ~ 1万元",8500,"地铁",4894365,602.5586512,85,8878.638716,84770,11094.086379,14039.0890052,1383,73
818,"男","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",978938.4,4104.440449,13,23517.48123,56075,23007.2066741,15645.6835598,421,1
819,"男","31~40岁","硕士","伴侣同住","7000元 ~ 1万元",8500,"私家车",3960250.8,330.9173565,128,5059.173644,84770,10811.4972058,20658.5518836,2228,183
820,"男","31~40岁","硕士","伴侣携子女","1 ~ 2万元",15000,"私家车",1885693.6,282.3961182,244,2151.184716,89804,7895.49265474,18128.8052372,2436,142
821,"女","18~30岁","本科（大专）","与父母同住","7000元 ~ 1万元",8500,"私家车",0,417.0346031,102,2556.973026,89804,7982.49711493,18768.9973442,1843,104
822,"男","18~30岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"公交车",1803595.2,386.3300466,382,1094.578995,89804,6704.34981547,16632.4765828,2373,126
823,"女","31~40岁","博士及以上","独居","7000元以下",3500,"自行车/电动自行车",1473182.7,529.0973687,152,5487.119351,96949,2903.22774169,10779.3407409,1735,93
824,"女","18~30岁","本科（大专）","伴侣携子女","7000元以下",3500,"公交车",3213511,219.9474168,238,1012.308792,89804,6740.4070983,16860.1245848,2477,121
825,"男","31~40岁","本科（大专）","与父母同住","7000元 ~ 1万元",8500,"自行车/电动自行车",6066225,383.7009842,177,1565.325361,89804,7266.58373303,17700.6508162,2343,122
826,"女","31~40岁","本科（大专）","独居","7000元以下",3500,"地铁",1125709.2,570.1565235,298,11045.284,93478,6795.85593276,5313.73854691,1423,121
827,"男","31~40岁","博士及以上","独居","1 ~ 2万元",15000,"地铁",1461216.9,0,129,5150.446865,72170,7638.26784692,19629.7812574,1352,42
828,"女","31~40岁","硕士","伴侣携子女","2 ~ 3万元",25000,"地铁",5704025.6,497.638781,97,5027.36876,89804,7380.34862367,13516.2517345,2515,120
829,"女","31~40岁","本科（大专）","独居","7000元 ~ 1万元",8500,"自行车/电动自行车",2106597.9,807.49588,105,7841.619242,93478,2446.44741822,9730.51439566,1406,62
830,"女","31~40岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"地铁",1824259.8,850.1982143,44,19483.82402,53454,20882.633986,32678.3358838,942,6
831,"女","31~40岁","硕士","伴侣携子女","7000元 ~ 1万元",8500,"地铁",3507762.6,628.7046493,48,16143.54022,84666,10696.4583769,14087.0797262,1005,21
832,"女","31~40岁","本科（大专）","与父母同住","1 ~ 2万元",15000,"地铁",2107937.7,1878.298914,21,25756.85165,47594,23103.2736909,31160.7854172,379,8
833,"男","31~40岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"自行车/电动自行车",4017156,2611.079851,90,22243.90961,84770,26904.1221667,30430.2827572,293,2
834,"男","31~40岁","硕士","伴侣同住","2 ~ 3万元",25000,"私家车",3854235,848.8014495,99,13958.79257,93478,11836.4957139,5803.44287394,852,28
835,"男","18~30岁","本科（大专）","独居","7000元以下",3500,"地铁",1388647.33333333,606.2386664,136,18332.50277,56075,18620.0199254,14047.4921455,990,20
836,"男","31~40岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"地铁",2502132.6,567.9069647,36,11634.24557,72170,10400.1622089,21472.8170113,961,39
837,"男","18~30岁","硕士","伴侣携子女","7000元 ~ 1万元",8500,"地铁",3910744.2,606.3607271,45,10584.80466,72170,7614.56681832,17869.7962975,1027,14
838,"女","31~40岁","博士及以上","与父母同住","7000元以下",3500,"自行车/电动自行车",4419548.1,529.0973687,152,5487.119351,96949,2903.22774169,10779.3407409,1735,93
839,"男","31~40岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"私家车",2341917.6,974.9616386,59,24013.73585,49695,29678.1335014,36895.2028818,1046,22
840,"男","41~50岁","硕士","伴侣同住","2 ~ 3万元",25000,"地铁",4205110.8,1204.767393,72,9512.31999,84770,8621.05221066,8842.56511399,1215,71
842,"女","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"地铁",954373.2,741.1235135,87,4402.935208,96949,5830.12310813,17859.152161,1446,50
843,"女","18~30岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"出租车/网约车",4956870.6,358.5439418,82,10190.26144,93478,4987.43299395,7392.1404626,1190,67
844,"女","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",1097276.4,310.9014368,118,18124.00383,84666,12466.8810742,13321.3492448,799,15
845,"女","18~30岁","本科（大专）","伴侣携子女","7000元以下",3500,"步行",3076453.1,886.8639049,136,14905.10098,84666,9571.65985484,14142.3377897,859,16
846,"女","31~40岁","本科（大专）","与父母同住","2 ~ 3万元",25000,"地铁",2909748.6,1347.648433,36,13392.24782,72170,9071.0872924,16878.631524,386,4
847,"女","31~40岁","硕士","独居","2 ~ 3万元",25000,"地铁",1128131.4,1017.887897,59,10798.68499,72170,9547.86654314,20729.1946242,1051,40
